theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
mega_hot_free_market_extension,all_a_free,002885,京泉华,free all-A stock list; theme inferred from public name keywords,1348,0.000741839762611276,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002886,沃特股份,free all-A stock list; theme inferred from public name keywords,1349,0.0007412898443291327,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002887,绿茵生态,free all-A stock list; theme inferred from public name keywords,1350,0.0007407407407407407,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,002888,惠威科技,free all-A stock list; theme inferred from public name keywords,1351,0.0007401924500370096,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002889,东方嘉盛,free all-A stock list; theme inferred from public name keywords,1352,0.0007396449704142012,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002890,弘宇股份,free all-A stock list; theme inferred from public name keywords,1353,0.0007390983000739098,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002891,中宠股份,free all-A stock list; theme inferred from public name keywords,1354,0.0007385524372230429,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002892,科力尔,free all-A stock list; theme inferred from public name keywords,1355,0.0007380073800738007,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002893,京能热力,free all-A stock list; theme inferred from public name keywords,1356,0.0007374631268436578,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002895,川恒股份,free all-A stock list; theme inferred from public name keywords,1357,0.0007369196757553427,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002896,中大力德,free all-A stock list; theme inferred from public name keywords,1358,0.0007363770250368188,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002897,意华股份,free all-A stock list; theme inferred from public name keywords,1359,0.0007358351729212656,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002898,*ST赛隆,free all-A stock list; theme inferred from public name keywords,1360,0.0007352941176470588,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002899,英派斯,free all-A stock list; theme inferred from public name keywords,1361,0.0007347538574577516,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002900,哈三联,free all-A stock list; theme inferred from public name keywords,1362,0.0007342143906020558,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,002901,大博医疗,free all-A stock list; theme inferred from public name keywords,1363,0.0007336757153338225,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002902,铭普光磁,free all-A stock list; theme inferred from public name keywords,1364,0.0007331378299120235,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
robotics_highend_manufacturing,all_a_free,002903,宇环数控,free all-A stock list; theme inferred from public name keywords,1365,0.0007326007326007326,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002905,金逸影视,free all-A stock list; theme inferred from public name keywords,1366,0.0007320644216691069,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002906,华阳集团,free all-A stock list; theme inferred from public name keywords,1367,0.000731528895391368,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,002907,华森制药,free all-A stock list; theme inferred from public name keywords,1368,0.0007309941520467836,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,002908,德生科技,free all-A stock list; theme inferred from public name keywords,1369,0.0007304601899196494,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002909,集泰股份,free all-A stock list; theme inferred from public name keywords,1370,0.00072992700729927,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,002910,庄园牧场,free all-A stock list; theme inferred from public name keywords,1371,0.0007293946024799417,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,002911,佛燃能源,free all-A stock list; theme inferred from public name keywords,1372,0.0007288629737609329,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002912,中新赛克,free all-A stock list; theme inferred from public name keywords,1373,0.0007283321194464676,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002913,奥士康,free all-A stock list; theme inferred from public name keywords,1374,0.000727802037845706,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002915,中欣氟材,free all-A stock list; theme inferred from public name keywords,1375,0.0007272727272727272,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002916,深南电路,free all-A stock list; theme inferred from public name keywords,1376,0.0007267441860465116,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002917,金奥博,free all-A stock list; theme inferred from public name keywords,1377,0.0007262164124909223,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002918,蒙娜丽莎,free all-A stock list; theme inferred from public name keywords,1378,0.000725689404934688,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002919,名臣健康,free all-A stock list; theme inferred from public name keywords,1379,0.0007251631617113851,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002920,德赛西威,free all-A stock list; theme inferred from public name keywords,1380,0.0007246376811594203,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
robotics_highend_manufacturing,all_a_free,002921,联诚精密,free all-A stock list; theme inferred from public name keywords,1381,0.000724112961622013,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002922,伊戈尔,free all-A stock list; theme inferred from public name keywords,1382,0.000723589001447178,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,002923,润都股份,free all-A stock list; theme inferred from public name keywords,1383,0.0007230657989877079,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,002925,盈趣科技,free all-A stock list; theme inferred from public name keywords,1384,0.000722543352601156,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
